PID	App. Year	Improvements	Land	Total	CollectedOn
1364	2021	0	221800	221800	2023-08-17
1364	2020	0	168500	168500	2023-08-17
1365	2022	0	29900	29900	2023-08-17
1365	2021	0	29900	29900	2023-08-17
1365	2020	0	22400	22400	2023-08-17
1366	2022	0	208500	208500	2023-08-17
1366	2021	0	208500	208500	2023-08-17
1366	2020	0	184800	184800	2023-08-17
1367	2022	1900	207700	209600	2023-08-17
1367	2021	1900	207700	209600	2023-08-17
1367	2020	3300	162900	166200	2023-08-17
1373	2022	970800	628900	1599700	2023-08-17
1373	2021	970800	628900	1599700	2023-08-17
1373	2020	946000	580800	1526800	2023-08-17
1374	2022	271300	225400	496700	2023-08-17
1374	2021	271300	225400	496700	2023-08-17
1374	2020	181700	207800	389500	2023-08-17
1375	2022	1454000	1846700	3300700	2023-08-17
1375	2021	1454000	1846700	3300700	2023-08-17
1375	2020	1201400	1462100	2663500	2023-08-17
1379	2022	0	144500	144500	2023-08-17
1379	2021	0	144500	144500	2023-08-17
1379	2020	0	131400	131400	2023-08-17
1382	2022	613200	345400	958600	2023-08-17
1382	2021	613200	345400	958600	2023-08-17
1382	2020	495200	390700	885900	2023-08-17
1384	2022	633900	589900	1223800	2023-08-17
1384	2021	633900	589900	1223800	2023-08-17
1384	2020	514900	553900	1068800	2023-08-17
1385	2022	485800	282700	768500	2023-08-17
1385	2021	596200	282700	878900	2023-08-17
1385	2020	468200	313500	781700	2023-08-17
1386	2022	800900	729700	1530600	2023-08-17
1386	2021	800900	729700	1530600	2023-08-17
1386	2020	843000	684800	1527800	2023-08-17
1387	2022	0	356000	356000	2023-08-17
1387	2021	0	356000	356000	2023-08-17
1387	2020	0	283500	283500	2023-08-17
1388	2022	0	264000	264000	2023-08-17
1388	2021	0	264000	264000	2023-08-17
1388	2020	0	234700	234700	2023-08-17
1389	2022	159400	206300	365700	2023-08-17
1389	2021	159400	206300	365700	2023-08-17
1389	2020	111500	179500	291000	2023-08-17
1394	2022	0	166300	166300	2023-08-17
1394	2021	0	166300	166300	2023-08-17
1394	2020	0	151200	151200	2023-08-17
1399	2022	0	61600	61600	2023-08-17
1399	2021	0	61600	61600	2023-08-17
1399	2020	0	56000	56000	2023-08-17
1400	2022	0	93700	93700	2023-08-17
1400	2021	0	93700	93700	2023-08-17
1400	2020	0	85200	85200	2023-08-17
1401	2022	0	49300	49300	2023-08-17
1401	2021	0	49300	49300	2023-08-17
1401	2020	0	44800	44800	2023-08-17
1402	2022	0	305600	305600	2023-08-17
1402	2021	0	305600	305600	2023-08-17
1402	2020	0	220100	220100	2023-08-17
1403	2022	0	8500	8500	2023-08-17
1403	2021	0	8500	8500	2023-08-17
1403	2020	0	7800	7800	2023-08-17
1406	2022	703700	684800	1388500	2023-08-17
1406	2021	703700	684800	1388500	2023-08-17
1406	2020	754700	546800	1301500	2023-08-17
1410	2022	165400	192800	358200	2023-08-17
1410	2021	165400	192800	358200	2023-08-17
1410	2020	153800	184100	337900	2023-08-17
1412	2022	105000	206900	311900	2023-08-17
1412	2021	105000	206900	311900	2023-08-17
1412	2020	96200	174600	270800	2023-08-17
1413	2022	0	86600	86600	2023-08-17
1413	2021	0	86600	86600	2023-08-17
1413	2020	0	78800	78800	2023-08-17
1417	2022	0	345400	345400	2023-08-17
1417	2021	0	345400	345400	2023-08-17
1417	2020	0	374000	374000	2023-08-17
1423	2022	0	342200	342200	2023-08-17
1423	2021	0	342200	342200	2023-08-17
1423	2020	0	311000	311000	2023-08-17
1435	2022	0	88300	88300	2023-08-17
1435	2021	0	88300	88300	2023-08-17
1435	2020	0	80300	80300	2023-08-17
1436	2022	0	57100	57100	2023-08-17
1436	2021	0	57100	57100	2023-08-17
1436	2020	0	51900	51900	2023-08-17
1437	2022	0	183500	183500	2023-08-17
1437	2021	0	183500	183500	2023-08-17
1437	2020	0	166900	166900	2023-08-17
1438	2022	0	177200	177200	2023-08-17
1438	2021	0	177200	177200	2023-08-17
1438	2020	0	159300	159300	2023-08-17
1439	2022	0	85000	85000	2023-08-17
1439	2021	0	85000	85000	2023-08-17
1439	2020	0	77200	77200	2023-08-17
1440	2022	0	404400	404400	2023-08-17
1440	2021	0	404400	404400	2023-08-17
1440	2020	0	367600	367600	2023-08-17
1441	2022	0	7500	7500	2023-08-17
1441	2021	0	7500	7500	2023-08-17
1441	2020	0	6800	6800	2023-08-17
1442	2022	0	10900	10900	2023-08-17
1442	2021	0	10900	10900	2023-08-17
1442	2020	0	9200	9200	2023-08-17
1443	2022	0	589400	589400	2023-08-17
1443	2021	0	589400	589400	2023-08-17
1443	2020	0	512400	512400	2023-08-17
1446	2022	0	630500	630500	2023-08-17
1446	2021	0	630500	630500	2023-08-17
1446	2020	0	595200	595200	2023-08-17
1447	2022	200	269800	270000	2023-08-17
1447	2021	200	269800	270000	2023-08-17
1447	2020	200	230100	230300	2023-08-17
1448	2022	0	282000	282000	2023-08-17
1448	2021	0	282000	282000	2023-08-17
1448	2020	0	241500	241500	2023-08-17
1449	2022	60700	274900	335600	2023-08-17
1449	2021	60700	274900	335600	2023-08-17
1449	2020	79000	179900	258900	2023-08-17
1450	2022	18900	73200	92100	2023-08-17
1450	2021	18900	73200	92100	2023-08-17
1450	2020	16600	64000	80600	2023-08-17
1451	2022	109100	145500	254600	2023-08-17
1451	2021	109100	145500	254600	2023-08-17
1451	2020	86700	118800	205500	2023-08-17
1455	2022	224900	230900	455800	2023-08-17
1455	2021	219200	230900	450100	2023-08-17
1455	2020	208300	142200	350500	2023-08-17
1456	2022	18300	173700	192000	2023-08-17
1456	2021	34800	173700	208500	2023-08-17
1456	2020	27700	110900	138600	2023-08-17
1457	2022	122000	159100	281100	2023-08-17
1457	2021	122000	159100	281100	2023-08-17
1457	2020	123200	132400	255600	2023-08-17
1462	2022	316800	439000	755800	2023-08-17
1462	2021	316800	439000	755800	2023-08-17
1462	2020	280900	362400	643300	2023-08-17
1464	2022	0	138700	138700	2023-08-17
1464	2021	0	138700	138700	2023-08-17
1464	2020	0	113000	113000	2023-08-17
1466	2022	0	368800	368800	2023-08-17
1466	2021	0	368800	368800	2023-08-17
1466	2020	0	315900	315900	2023-08-17
1468	2022	280800	366800	647600	2023-08-17
1468	2021	280800	366800	647600	2023-08-17
1468	2020	232700	285200	517900	2023-08-17
1469	2022	0	75600	75600	2023-08-17
1469	2021	0	75600	75600	2023-08-17
1469	2020	0	70600	70600	2023-08-17
1471	2022	13000	165800	178800	2023-08-17
1471	2021	13000	165800	178800	2023-08-17
1471	2020	13000	67300	80300	2023-08-17
1472	2022	56000	236400	292400	2023-08-17
1472	2021	51300	236400	287700	2023-08-17
1472	2020	44100	156400	200500	2023-08-17
1473	2022	163200	320800	484000	2023-08-17
1473	2021	163200	320800	484000	2023-08-17
1473	2020	165800	201100	366900	2023-08-17
1475	2022	64200	275600	339800	2023-08-17
1475	2021	32700	275600	308300	2023-08-17
1475	2020	46200	157600	203800	2023-08-17
1477	2022	94400	139000	233400	2023-08-17
1477	2021	95100	139000	234100	2023-08-17
1477	2020	79700	106000	185700	2023-08-17
1484	2022	105200	166100	271300	2023-08-17
1484	2021	105200	166100	271300	2023-08-17
1484	2020	87300	123600	210900	2023-08-17
1485	2022	152700	201200	353900	2023-08-17
1485	2021	152700	201200	353900	2023-08-17
1485	2020	120000	148400	268400	2023-08-17
1486	2022	270400	350100	620500	2023-08-17
1486	2021	270400	350100	620500	2023-08-17
1486	2020	256300	253200	509500	2023-08-17
1488	2022	0	332900	332900	2023-08-17
1488	2021	0	332900	332900	2023-08-17
1488	2020	0	296300	296300	2023-08-17
1489	2022	0	459000	459000	2023-08-17
1489	2021	0	459000	459000	2023-08-17
1489	2020	0	277900	277900	2023-08-17
100000	2022	765900	240800	1006700	2023-08-17
100000	2021	765900	240800	1006700	2023-08-17
100000	2020	681800	237700	919500	2023-08-17
100021	2022	1128800	520300	1649100	2023-08-17
100021	2021	1128800	520300	1649100	2023-08-17
100021	2020	1046600	542000	1588600	2023-08-17
100041	2022	0	338400	338400	2023-08-17
100041	2021	0	338400	338400	2023-08-17
100041	2020	0	286400	286400	2023-08-17
100103	2022	234700	229200	463900	2023-08-17
100103	2021	234700	229200	463900	2023-08-17
100103	2020	243600	190700	434300	2023-08-17
100122	2022	386900	280400	667300	2023-08-17
100122	2021	386900	280400	667300	2023-08-17
100122	2020	316200	234500	550700	2023-08-17
100142	2022	217500	0	217500	2023-08-17
100142	2021	217500	0	217500	2023-08-17
100142	2020	185200	0	185200	2023-08-17
100162	2022	217500	0	217500	2023-08-17
100162	2021	217500	0	217500	2023-08-17
100162	2020	185200	0	185200	2023-08-17
100163	2022	251600	0	251600	2023-08-17
100163	2021	251600	0	251600	2023-08-17
100163	2020	229300	0	229300	2023-08-17
100164	2022	244700	0	244700	2023-08-17
100164	2021	244700	0	244700	2023-08-17
100164	2020	213500	0	213500	2023-08-17
100182	2022	377100	0	377100	2023-08-17
100182	2021	377100	0	377100	2023-08-17
100182	2020	326100	0	326100	2023-08-17
100184	2022	349600	0	349600	2023-08-17
100184	2021	349600	0	349600	2023-08-17
100184	2020	356600	0	356600	2023-08-17
100202	2022	0	848400	848400	2023-08-17
100202	2021	0	848400	848400	2023-08-17
100202	2020	0	766400	766400	2023-08-17
100243	2022	478200	229900	708100	2023-08-17
100243	2021	478200	229900	708100	2023-08-17
100243	2020	388000	194600	582600	2023-08-17
100262	2022	826700	257900	1084600	2023-08-17
100262	2021	826700	257900	1084600	2023-08-17
100262	2020	685200	263500	948700	2023-08-17
100263	2022	609800	202300	812100	2023-08-17
100263	2021	609800	202300	812100	2023-08-17
100263	2020	516000	171900	687900	2023-08-17
100264	2022	0	208200	208200	2023-08-17
100264	2021	0	208200	208200	2023-08-17
100264	2020	0	185900	185900	2023-08-17
100265	2022	431900	203100	635000	2023-08-17
100265	2021	431900	203100	635000	2023-08-17
100265	2020	345400	170500	515900	2023-08-17
100282	2022	545900	190100	736000	2023-08-17
100282	2021	545900	190100	736000	2023-08-17
100282	2020	447700	161300	609000	2023-08-17
100302	2022	263600	206300	469900	2023-08-17
100302	2021	263600	206300	469900	2023-08-17
100302	2020	221900	159500	381400	2023-08-17
100322	2022	0	77200	77200	2023-08-17
100322	2021	0	77200	77200	2023-08-17
100322	2020	0	70300	70300	2023-08-17
100361	2022	0	83150	83150	2023-08-17
100361	2021	0	83150	83150	2023-08-17
100361	2020	0	83150	83150	2023-08-17
100401	2022	0	315200	315200	2023-08-17
100401	2021	0	315200	315200	2023-08-17
100401	2020	0	263300	263300	2023-08-17
100422	2022	451200	0	451200	2023-08-17
100422	2021	451200	0	451200	2023-08-17
100422	2020	416300	0	416300	2023-08-17
100442	2022	387700	0	387700	2023-08-17
100442	2021	387700	0	387700	2023-08-17
100442	2020	355600	0	355600	2023-08-17
100462	2022	204700	0	204700	2023-08-17
100462	2021	204700	0	204700	2023-08-17
100462	2020	188700	0	188700	2023-08-17
100463	2022	398200	0	398200	2023-08-17
100463	2021	398200	0	398200	2023-08-17
100463	2020	364500	0	364500	2023-08-17
100482	2022	212900	0	212900	2023-08-17
100482	2021	212900	0	212900	2023-08-17
100482	2020	197100	0	197100	2023-08-17
100502	2022	421200	0	421200	2023-08-17
100502	2021	421200	0	421200	2023-08-17
100502	2020	385100	0	385100	2023-08-17
100503	2022	261900	0	261900	2023-08-17
100503	2021	261900	0	261900	2023-08-17
100503	2020	197400	0	197400	2023-08-17
100522	2022	184400	0	184400	2023-08-17
100522	2021	184400	0	184400	2023-08-17
100522	2020	171300	0	171300	2023-08-17
100523	2022	332100	0	332100	2023-08-17
100523	2021	332100	0	332100	2023-08-17
100523	2020	306200	0	306200	2023-08-17
100542	2022	473800	0	473800	2023-08-17
100542	2021	473800	0	473800	2023-08-17
100542	2020	429200	0	429200	2023-08-17
100543	2022	543400	0	543400	2023-08-17
100543	2021	543400	0	543400	2023-08-17
100543	2020	496700	0	496700	2023-08-17
100562	2022	427400	0	427400	2023-08-17
100562	2021	427400	0	427400	2023-08-17
100562	2020	393600	0	393600	2023-08-17
100563	2022	340300	0	340300	2023-08-17
100563	2021	340300	0	340300	2023-08-17
100563	2020	313300	0	313300	2023-08-17
100582	2022	385200	0	385200	2023-08-17
100582	2021	385200	0	385200	2023-08-17
100582	2020	346100	0	346100	2023-08-17
100583	2022	1848200	0	1848200	2023-08-17
100583	2021	1848200	0	1848200	2023-08-17
100583	2020	1690400	0	1690400	2023-08-17
100602	2022	0	92900	92900	2023-08-17
100602	2021	0	92900	92900	2023-08-17
100602	2020	0	84500	84500	2023-08-17
100622	2022	0	54500	54500	2023-08-17
100622	2021	0	54500	54500	2023-08-17
100622	2020	0	49600	49600	2023-08-17
100642	2022	0	33000	33000	2023-08-17
100642	2021	0	33000	33000	2023-08-17
100642	2020	0	30000	30000	2023-08-17
100662	2022	0	354300	354300	2023-08-17
100662	2021	0	354300	354300	2023-08-17
100662	2020	0	289000	289000	2023-08-17
100722	2022	374200	176700	550900	2023-08-17
100722	2021	359600	176700	536300	2023-08-17
100722	2020	248500	192600	441100	2023-08-17
100742	2022	674200	317100	991300	2023-08-17
100742	2021	674200	317100	991300	2023-08-17
100742	2020	346600	283500	630100	2023-08-17
100822	2022	147600	633900	781500	2023-08-17
100822	2021	147600	633900	781500	2023-08-17
100822	2020	134100	557300	691400	2023-08-17
100863	2022	162900	104400	267300	2023-08-17
100863	2021	162900	104400	267300	2023-08-17
100863	2020	154900	81500	236400	2023-08-17
101082	2022	0	179500	179500	2023-08-17
101082	2021	0	179500	179500	2023-08-17
101082	2020	0	135200	135200	2023-08-17
101143	2022	531300	268600	799900	2023-08-17
101143	2021	588800	295700	884500	2023-08-17
101143	2020	503500	222700	726200	2023-08-17
101162	2022	273300	253100	526400	2023-08-17
101162	2021	273300	253100	526400	2023-08-17
101162	2020	234200	253100	487300	2023-08-17
101182	2022	457000	332800	789800	2023-08-17
101182	2021	457000	332800	789800	2023-08-17
101182	2020	363200	293700	656900	2023-08-17
101183	2022	0	65400	65400	2023-08-17
101183	2021	0	65400	65400	2023-08-17
101183	2020	0	39600	39600	2023-08-17
101202	2022	0	231200	231200	2023-08-17
101202	2021	0	231200	231200	2023-08-17
101202	2020	0	183200	183200	2023-08-17
101203	2022	0	244300	244300	2023-08-17
101203	2021	0	244300	244300	2023-08-17
101203	2020	0	195100	195100	2023-08-17
101204	2022	0	206800	206800	2023-08-17
101204	2021	0	206800	206800	2023-08-17
101204	2020	0	161000	161000	2023-08-17
101205	2022	0	213100	213100	2023-08-17
101205	2021	0	213100	213100	2023-08-17
101205	2020	0	159500	159500	2023-08-17
101224	2022	521700	249600	771300	2023-08-17
101224	2021	484500	249600	734100	2023-08-17
101224	2020	389900	227100	617000	2023-08-17
101242	2022	660000	249300	909300	2023-08-17
101242	2021	660000	249300	909300	2023-08-17
101242	2020	533100	220700	753800	2023-08-17
101243	2022	621200	221300	842500	2023-08-17
101243	2021	621200	221300	842500	2023-08-17
101243	2020	486400	188500	674900	2023-08-17
101262	2022	408800	243800	652600	2023-08-17
101262	2021	405400	243800	649200	2023-08-17
101262	2020	380700	216300	597000	2023-08-17
101282	2022	384200	458200	842400	2023-08-17
101282	2021	384200	458200	842400	2023-08-17
101282	2020	267400	388500	655900	2023-08-17
101325	2022	628800	454300	1083100	2023-08-17
101325	2021	628800	454300	1083100	2023-08-17
101325	2020	594700	486400	1081100	2023-08-17
101342	2022	812300	754500	1566800	2023-08-17
101342	2021	810900	976100	1787000	2023-08-17
101342	2020	811100	610500	1421600	2023-08-17
101362	2022	444400	258900	703300	2023-08-17
101362	2021	516900	258900	775800	2023-08-17
101362	2020	108200	185500	293700	2023-08-17
101382	2022	244600	228800	473400	2023-08-17
101382	2021	244400	228800	473200	2023-08-17
101382	2020	246400	225000	471400	2023-08-17
101442	2022	3500	400400	403900	2023-08-17
101442	2021	3500	400400	403900	2023-08-17
101442	2020	3300	274600	277900	2023-08-17
101462	2022	926800	191100	1117900	2023-08-17
101462	2021	926800	191100	1117900	2023-08-17
101462	2020	840900	176500	1017400	2023-08-17
101483	2022	200	144400	144600	2023-08-17
101483	2021	200	144400	144600	2023-08-17
101483	2020	0	119900	119900	2023-08-17
101502	2022	0	13400	13400	2023-08-17
101502	2021	0	13400	13400	2023-08-17
101502	2020	0	11600	11600	2023-08-17
101523	2022	319000	277400	596400	2023-08-17
101523	2021	319000	277400	596400	2023-08-17
101523	2020	295500	201800	497300	2023-08-17
101542	2022	203700	1088400	1292100	2023-08-17
101542	2021	203700	1088400	1292100	2023-08-17
101542	2020	109800	931600	1041400	2023-08-17
101562	2022	900	379100	380000	2023-08-17
101562	2021	900	379100	380000	2023-08-17
101562	2020	800	338100	338900	2023-08-17
101582	2022	0	118800	118800	2023-08-17
101582	2021	0	118800	118800	2023-08-17
101582	2020	0	108000	108000	2023-08-17
101602	2022	243200	0	243200	2023-08-17
101602	2021	243200	0	243200	2023-08-17
101602	2020	217800	0	217800	2023-08-17
101622	2022	344800	174600	519400	2023-08-17
101622	2021	334300	174600	508900	2023-08-17
101622	2020	139800	150500	290300	2023-08-17
101642	2022	281900	144800	426700	2023-08-17
101642	2021	281900	144800	426700	2023-08-17
101642	2020	260900	111600	372500	2023-08-17
102644	2022	6300	141500	147800	2023-08-17
102644	2021	6300	141500	147800	2023-08-17
102644	2020	8300	113200	121500	2023-08-17
102691	2022	791100	474000	1265100	2023-08-17
102691	2021	791100	474000	1265100	2023-08-17
102691	2020	718300	475300	1193600	2023-08-17
102692	2022	645300	228300	873600	2023-08-17
102692	2021	645300	228300	873600	2023-08-17
102692	2020	522900	201600	724500	2023-08-17
102712	2022	11100	246900	258000	2023-08-17
102712	2021	11100	246900	258000	2023-08-17
102712	2020	8300	183700	192000	2023-08-17
102732	2022	36300	69300	105600	2023-08-17
102732	2021	36300	69300	105600	2023-08-17
102732	2020	16600	62700	79300	2023-08-17
102736	2022	425900	267000	692900	2023-08-17
102736	2021	425900	267000	692900	2023-08-17
102736	2020	394900	259700	654600	2023-08-17
102737	2022	672900	368500	1041400	2023-08-17
102737	2021	672900	368500	1041400	2023-08-17
102737	2020	569100	324800	893900	2023-08-17
102759	2022	0	20100	20100	2023-08-17
102759	2021	0	20100	20100	2023-08-17
102759	2020	0	16900	16900	2023-08-17
102763	2022	0	324900	324900	2023-08-17
102763	2021	0	324900	324900	2023-08-17
102763	2020	0	267300	267300	2023-08-17
102766	2022	171800	174300	346100	2023-08-17
102766	2021	171800	174300	346100	2023-08-17
102766	2020	169600	153300	322900	2023-08-17
102768	2022	0	109300	109300	2023-08-17
102768	2021	0	109300	109300	2023-08-17
102768	2020	0	83800	83800	2023-08-17
102770	2022	632600	356200	988800	2023-08-17
102770	2021	632600	356200	988800	2023-08-17
102770	2020	572100	355700	927800	2023-08-17
102771	2022	155400	136800	292200	2023-08-17
102771	2021	155400	136800	292200	2023-08-17
102771	2020	142000	93900	235900	2023-08-17
102772	2022	0	519500	519500	2023-08-17
102772	2021	0	519500	519500	2023-08-17
102772	2020	0	447800	447800	2023-08-17
102814	2022	49000	342900	391900	2023-08-17
102814	2021	49000	342900	391900	2023-08-17
102814	2020	42600	278300	320900	2023-08-17
102815	2022	0	126900	126900	2023-08-17
102815	2021	0	126900	126900	2023-08-17
102815	2020	0	114900	114900	2023-08-17
102834	2022	860200	522500	1382700	2023-08-17
102834	2021	860200	522500	1382700	2023-08-17
102834	2020	756800	457400	1214200	2023-08-17
102854	2022	67300	91400	158700	2023-08-17
102854	2021	67300	91400	158700	2023-08-17
102854	2020	45900	69600	115500	2023-08-17
102874	2022	0	207500	207500	2023-08-17
102874	2021	0	207500	207500	2023-08-17
102874	2020	0	176900	176900	2023-08-17
102875	2022	0	848300	848300	2023-08-17
102875	2021	0	848300	848300	2023-08-17
102875	2020	0	718400	718400	2023-08-17
102876	2022	0	327900	327900	2023-08-17
102876	2021	0	327900	327900	2023-08-17
102876	2020	0	281700	281700	2023-08-17
102896	2022	0	206700	206700	2023-08-17
102896	2021	0	206700	206700	2023-08-17
102896	2020	0	69900	69900	2023-08-17
102897	2022	72500	280300	352800	2023-08-17
102897	2021	72500	280300	352800	2023-08-17
102897	2020	96500	233500	330000	2023-08-17
102916	2022	0	294700	294700	2023-08-17
102916	2021	0	294700	294700	2023-08-17
102916	2020	0	238600	238600	2023-08-17
102956	2022	0	237100	237100	2023-08-17
102956	2021	0	237100	237100	2023-08-17
102956	2020	0	206300	206300	2023-08-17
102976	2022	37100	465700	502800	2023-08-17
102976	2021	37100	465700	502800	2023-08-17
102976	2020	28500	406000	434500	2023-08-17
102996	2022	0	443800	443800	2023-08-17
102996	2021	0	443800	443800	2023-08-17
102996	2020	0	378400	378400	2023-08-17
103016	2022	34800	299900	334700	2023-08-17
103016	2021	34800	299900	334700	2023-08-17
103016	2020	34200	263800	298000	2023-08-17
103036	2022	0	369500	369500	2023-08-17
103036	2021	0	369500	369500	2023-08-17
103036	2020	0	302800	302800	2023-08-17
103057	2022	327800	330000	657800	2023-08-17
103057	2021	327800	330000	657800	2023-08-17
103057	2020	411500	237400	648900	2023-08-17
103079	2022	0	218500	218500	2023-08-17
103079	2021	0	218500	218500	2023-08-17
103079	2020	0	203700	203700	2023-08-17
103097	2022	0	49900	49900	2023-08-17
103097	2021	0	49900	49900	2023-08-17
103097	2020	0	45700	45700	2023-08-17
103117	2022	37000	44500	81500	2023-08-17
103117	2021	37000	44500	81500	2023-08-17
103117	2020	39700	44500	84200	2023-08-17
103137	2022	50000	0	50000	2023-08-17
103137	2021	50000	0	50000	2023-08-17
103137	2020	45500	0	45500	2023-08-17
103157	2022	0	218000	218000	2023-08-17
103157	2021	0	218000	218000	2023-08-17
103157	2020	0	210000	210000	2023-08-17
103178	2022	33600	88000	121600	2023-08-17
103178	2021	33600	88000	121600	2023-08-17
103197	2022	60000	0	60000	2023-08-17
103197	2021	60000	0	60000	2023-08-17
103220	2022	0	1500	1500	2023-08-17
103222	2022	0	223800	223800	2023-08-17
103224	2022	350700	0	350700	2023-08-17
103225	2022	148500	0	148500	2023-08-17
103226	2022	175000	0	175000	2023-08-17
103227	2022	144800	0	144800	2023-08-17
103228	2022	138900	0	138900	2023-08-17
103229	2022	138000	0	138000	2023-08-17
103230	2022	152100	0	152100	2023-08-17
103233	2022	141100	0	141100	2023-08-17
103237	2022	141000	0	141000	2023-08-17
103238	2022	131100	0	131100	2023-08-17
103239	2022	146200	0	146200	2023-08-17
103240	2022	147300	0	147300	2023-08-17
103242	2022	143100	0	143100	2023-08-17
103243	2022	145400	0	145400	2023-08-17
103244	2022	140800	0	140800	2023-08-17
103245	2022	161100	0	161100	2023-08-17
103246	2022	139800	0	139800	2023-08-17
103247	2022	139800	0	139800	2023-08-17
103248	2022	155900	0	155900	2023-08-17
103249	2022	141600	0	141600	2023-08-17
103250	2022	158900	0	158900	2023-08-17
103251	2022	144800	0	144800	2023-08-17
103252	No Data for PID				2023-08-17
103253	No Data for PID				2023-08-17
103254	No Data for PID				2023-08-17
103255	No Data for PID				2023-08-17
